,,Dijkstra Scenario 1 Data 
Unit Count, Food Completed, Tree Completed, Food Gathered, Tree Gathered,

9,5,24,57,256

8,6,24,57,256

9,5,24,57,256

9,5,24,57,257

9,5,24,57,257

9,5,24,57,257

8,6,24,57,256

9,5,24,57,256

9,5,24,57,256

9,5,24,57,256

8,5,24,57,256

9,7,26,62,270

9,6,24,57,256

9,5,24,57,256

9,5,24,57,256

9,5,24,57,256

9,5,24,57,256

9,5,24,57,256

9,5,23,57,256

9,5,24,57,257

9,5,24,57,256

9,5,24,57,256

9,5,24,57,256
